ID_ISFS,GROUP,FAMILY,GENUS,SPECIES SSP,Scientific name,Deutscher Name,CAT,Criteria,Bemerkungen
421200,Dicotyledones,Lamiaceae,Thymus,serpyllum aggr. auct. helv.,Thymus serpyllum aggr. auct. helv.,Feld-Thymian,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch potenziell gefährdete"
421400,Dicotyledones,Malvaceae,Tilia,cordata,Tilia cordata,Winter-Linde,LC,,
421500,Dicotyledones,Malvaceae,Tilia,platyphyllos,Tilia platyphyllos,Sommer-Linde,LC,,
421600,Monocotyledones,Tofieldiaceae,Tofieldia,calyculata,Tofieldia calyculata,Kelch-Simsenlilie,LC,,
421700,Monocotyledones,Tofieldiaceae,Tofieldia,pusilla,Tofieldia pusilla,Kleine Simsenlilie,NT,A2c; A3c; B2b(iii),
421800,Dicotyledones,Apiaceae,Tordylium,maximum,Tordylium maximum,Riesen-Zirmet,NT,B2c(iii),
422000,Dicotyledones,Apiaceae,Torilis,arvensis,Torilis arvensis,Feld-Borstendolde,NT,B2b(iii),
422100,Dicotyledones,Apiaceae,Torilis,japonica,Torilis japonica,Wald-Borstendolde,LC,,
422300,Dicotyledones,Apiaceae,Torilis,nodosa,Torilis nodosa,Knotige Borstendolde,NT,B2c(iii),
422400,Dicotyledones,Orobanchaceae,Tozzia,alpina,Tozzia alpina,Alpenrachen,LC,,
422600,Dicotyledones,Asteraceae,Tragopogon,dubius,Tragopogon dubius,Grosser Bocksbart,LC,,
422950,Dicotyledones,Asteraceae,Tragopogon,pratensis,Tragopogon pratensis,Wiesen-Bocksbart,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
423000,Dicotyledones,Asteraceae,Tragopogon,pratensis subsp. pratensis,Tragopogon pratensis subsp. pratensis,Gewöhnlicher Wiesen-Bocksbart,NT,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
423200,Dicotyledones,Asteraceae,Tragopogon,pratensis subsp. minor,Tragopogon pratensis subsp. minor,Kleiner Wiesen-Bocksbart,VU,A3c,
423300,Dicotyledones,Asteraceae,Tragopogon,pratensis subsp. orientalis,Tragopogon pratensis subsp. orientalis,Östlicher Wiesen-Bocksbart,LC,,
423400,Monocotyledones,Poaceae,Tragus,racemosus,Tragus racemosus,Klettengras,LC,,In Ausbreitung
423500,Dicotyledones,Lythraceae,Trapa,natans,Trapa natans,Wassernuss,CR,C2a(ii),
423600,Monocotyledones,Orchidaceae,Traunsteinera,globosa,Traunsteinera globosa,Kugelorchis,LC,,
423700,Dicotyledones,Zygophyllaceae,Tribulus,terrestris,Tribulus terrestris,Burzeldorn,VU,D1,
423800,Monocotyledones,Cyperaceae,Trichophorum,alpinum,Trichophorum alpinum,Alpen-Haarbinse,NT,B2b(iii),
423900,Monocotyledones,Cyperaceae,Trichophorum,cespitosum,Trichophorum cespitosum,Rasen-Haarbinse,LC,,
424100,Monocotyledones,Cyperaceae,Trichophorum,pumilum,Trichophorum pumilum,Zwerg-Haarbinse,NT,A2c,
424200,Dicotyledones,Primulaceae,Trientalis,europaea,Trientalis europaea,Siebenstern,VU,C2a(i),
424400,Dicotyledones,Fabaceae,Trifolium,alpestre,Trifolium alpestre,Hügel-Klee,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
424500,Dicotyledones,Fabaceae,Trifolium,alpinum,Trifolium alpinum,Alpen-Klee,LC,,
424700,Dicotyledones,Fabaceae,Trifolium,arvense,Trifolium arvense,Hasen-Klee,LC,,
424800,Dicotyledones,Fabaceae,Trifolium,aureum,Trifolium aureum,Gold-Klee,NT,A4c; B2b(ii),
424900,Dicotyledones,Fabaceae,Trifolium,badium,Trifolium badium,Braun-Klee,LC,,
425000,Dicotyledones,Fabaceae,Trifolium,campestre,Trifolium campestre,Feld-Klee,LC,,
425100,Dicotyledones,Fabaceae,Trifolium,dubium,Trifolium dubium,Zweifelhafter Klee,LC,,
425400,Dicotyledones,Fabaceae,Trifolium,fragiferum,Trifolium fragiferum,Erdbeer-Klee,NT,B2b(iii),"In der Westschweiz in Ausbreitung, in der Ostschweiz eher rückläufig"
426000,Dicotyledones,Fabaceae,Trifolium,medium,Trifolium medium,Mittlerer Klee,LC,,
426300,Dicotyledones,Fabaceae,Trifolium,montanum,Trifolium montanum,Berg-Klee,LC,,
426600,Dicotyledones,Fabaceae,Trifolium,ochroleucon,Trifolium ochroleucon,Gelblicher Klee,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
426700,Dicotyledones,Fabaceae,Trifolium,pallescens,Trifolium pallescens,Bleicher Klee,LC,,
426800,Dicotyledones,Fabaceae,Trifolium,patens,Trifolium patens,Spreiz-Klee,VU,C2a(i),
426895,Dicotyledones,Fabaceae,Trifolium,pratense,Trifolium pratense,Rot-Klee,LC,,Die Art enthält mehrere bewertete Unterarten
426900,Dicotyledones,Fabaceae,Trifolium,pratense subsp. pratense,Trifolium pratense subsp. pratense,Gewöhnlicher Rot-Klee,LC,,
427000,Dicotyledones,Fabaceae,Trifolium,pratense subsp. nivale,Trifolium pratense subsp. nivale,Schnee-Rot-Klee,LC,,
427100,Dicotyledones,Fabaceae,Trifolium,repens,Trifolium repens,Kriechender Klee,LC,,Die Art enthält mehrere bewertete Unterarten
427200,Dicotyledones,Fabaceae,Trifolium,repens subsp. repens,Trifolium repens subsp. repens,Kriechender Weiss-Klee,LC,,
427300,Dicotyledones,Fabaceae,Trifolium,repens subsp. prostratum,Trifolium repens subsp. prostratum,Niederliegender Weiss-Klee,DD,,
427500,Dicotyledones,Fabaceae,Trifolium,rubens,Trifolium rubens,Purpur-Klee,NT,B2b(iii),
427600,Dicotyledones,Fabaceae,Trifolium,saxatile,Trifolium saxatile,Stein-Klee,VU,C1; C2a(i),
427700,Dicotyledones,Fabaceae,Trifolium,scabrum,Trifolium scabrum,Rauer Klee,EN,C1,
427800,Dicotyledones,Fabaceae,Trifolium,spadiceum,Trifolium spadiceum,Brauner Moor-Klee,VU,C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
427900,Dicotyledones,Fabaceae,Trifolium,striatum,Trifolium striatum,Gestreifter Klee,VU,C2a(i),
428100,Dicotyledones,Fabaceae,Trifolium,thalii,Trifolium thalii,Thals Klee,LC,,
428200,Monocotyledones,Juncaginaceae,Triglochin,palustris,Triglochin palustris,Sumpf-Dreizack,LC,,
428500,Dicotyledones,Fabaceae,Trigonella,monspeliaca,Trigonella monspeliaca,Französischer Bockshornklee,VU,C2a(i),
428600,Dicotyledones,Apiaceae,Trinia,glauca,Trinia glauca,Faserschirm,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
428700,Dicotyledones,Asteraceae,Tripleurospermum,inodorum,Tripleurospermum inodorum,Geruchlose Strandkamille,LC,,
429200,Monocotyledones,Poaceae,Trisetum,cavanillesii,Trisetum cavanillesii,Cavanilles' Goldhafer,EN,B1ab(iii); B2ab(iii),
429300,Monocotyledones,Poaceae,Trisetum,distichophyllum,Trisetum distichophyllum,Zweizeiliger Goldhafer,LC,,
429400,Monocotyledones,Poaceae,Trisetum,flavescens,Trisetum flavescens,Wiesen-Goldhafer,LC,,
429500,Monocotyledones,Poaceae,Trisetum,spicatum,Trisetum spicatum,Ähriger Goldhafer,LC,,
430500,Dicotyledones,Apiaceae,Trochiscanthes,nodiflora,Trochiscanthes nodiflora,Radblüte,VU,C2a(i),
430600,Dicotyledones,Ranunculaceae,Trollius,europaeus,Trollius europaeus,Europäische Trollblume,LC,,
431380,Monocotyledones,Liliaceae,Tulipa,sylvestris,Tulipa sylvestris,Weinberg-Tulpe,VU,A3c; B2b(iv)c(iii),Die Art enthält mehrere bewertete Unterarten
431400,Monocotyledones,Liliaceae,Tulipa,sylvestris subsp. sylvestris,Tulipa sylvestris subsp. sylvestris,Gewöhnliche Weinberg-Tulpe,VU,A3c; B2b(iv)c(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
431500,Monocotyledones,Liliaceae,Tulipa,sylvestris subsp. australis,Tulipa sylvestris subsp. australis,Südliche Weinberg-Tulpe,VU,C2a(i); D2,
431800,Dicotyledones,Apiaceae,Turgenia,latifolia,Turgenia latifolia,Breitblättrige Klettendolde,RE,,Ausgestorben - letze Beobachtung 1942
431900,Dicotyledones,Brassicaceae,Turritis,glabra,Turritis glabra,Turmkraut,LC,,
432000,Dicotyledones,Asteraceae,Tussilago,farfara,Tussilago farfara,Huflattich,LC,,
432100,Monocotyledones,Typhaceae,Typha,angustifolia,Typha angustifolia,Schmalblättriger Rohrkolben,NT,B2b(iii),
432200,Monocotyledones,Typhaceae,Typha,latifolia,Typha latifolia,Breitblättriger Rohrkolben,LC,,
432300,Monocotyledones,Typhaceae,Typha,minima,Typha minima,Zwerg-Rohrkolben,CR,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
432400,Monocotyledones,Typhaceae,Typha,shuttleworthii,Typha shuttleworthii,Silber-Rohrkolben,EN,A4e; B2ab(iii),
432800,Dicotyledones,Ulmaceae,Ulmus,glabra,Ulmus glabra,Berg-Ulme,LC,,
432900,Dicotyledones,Ulmaceae,Ulmus,laevis,Ulmus laevis,Flatter-Ulme,EN,C1,
433000,Dicotyledones,Ulmaceae,Ulmus,minor,Ulmus minor,Feld-Ulme,LC,,
433300,Dicotyledones,Crassulaceae,Umbilicus,rupestris,Umbilicus rupestris,Venusnabel,EN,D,
433400,Dicotyledones,Urticaceae,Urtica,dioica,Urtica dioica,Grosse Brennnessel,LC,,
433500,Dicotyledones,Urticaceae,Urtica,urens,Urtica urens,Kleine Brennnessel,VU,A2c,
433600,Dicotyledones,Lentibulariaceae,Utricularia,australis,Utricularia australis,Südlicher Wasserschlauch,NT,B2b(iii),
433700,Dicotyledones,Lentibulariaceae,Utricularia,bremii,Utricularia bremii,Bremis Wasserschlauch,CR,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
433800,Dicotyledones,Lentibulariaceae,Utricularia,intermedia,Utricularia intermedia,Mittlerer Wasserschlauch,CR,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
433900,Dicotyledones,Lentibulariaceae,Utricularia,minor,Utricularia minor,Kleiner Wasserschlauch,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
434100,Dicotyledones,Lentibulariaceae,Utricularia,ochroleuca,Utricularia ochroleuca,Blassgelber Wasserschlauch,CR,C2b,
434150,Dicotyledones,Lentibulariaceae,Utricularia,stygia,Utricularia stygia,Styx-Wasserschlauch,CR,B2ab(iii),
434200,Dicotyledones,Lentibulariaceae,Utricularia,vulgaris,Utricularia vulgaris,Gemeiner Wasserschlauch,EN,A2c; B2ab(iii),
434250,Dicotyledones,Lentibulariaceae,Utricularia,vulgaris aggr.,Utricularia vulgaris aggr.,Gemeiner Wasserschlauch,NT,B2b(iii),"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch stark gefährdete"
434300,Dicotyledones,Caryophyllaceae,Vaccaria,hispanica,Vaccaria hispanica,Kuhnelke,CR,C1,
434500,Dicotyledones,Ericaceae,Vaccinium,gaultherioides,Vaccinium gaultherioides,Kleinblättrige Rauschbeere,LC,,
434700,Dicotyledones,Ericaceae,Vaccinium,microcarpum,Vaccinium microcarpum,Kleinfrüchtige Moosbeere,VU,C1,
434800,Dicotyledones,Ericaceae,Vaccinium,myrtillus,Vaccinium myrtillus,Heidelbeere,LC,,
434900,Dicotyledones,Ericaceae,Vaccinium,oxycoccos,Vaccinium oxycoccos,Gemeine Moosbeere,NT,B2b(iii),
435000,Dicotyledones,Ericaceae,Vaccinium,uliginosum,Vaccinium uliginosum,Gewöhnliche Rauschbeere,NT,A4c; B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
435100,Dicotyledones,Ericaceae,Vaccinium,uliginosum aggr.,Vaccinium uliginosum aggr.,Rauschbeere,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch potenziell gefährdete"
435300,Dicotyledones,Ericaceae,Vaccinium,vitis-idaea,Vaccinium vitis-idaea,Preiselbeere,LC,,
435400,Dicotyledones,Caprifoliaceae,Valeriana,celtica,Valeriana celtica,Keltischer Baldrian,NT,D2,
435600,Dicotyledones,Caprifoliaceae,Valeriana,dioica,Valeriana dioica,Sumpf-Baldrian,LC,,
435700,Dicotyledones,Caprifoliaceae,Valeriana,montana,Valeriana montana,Berg-Baldrian,LC,,
435800,Dicotyledones,Caprifoliaceae,Valeriana,officinalis,Valeriana officinalis,Gewöhnlicher Arznei-Baldrian,LC,,
435900,Dicotyledones,Caprifoliaceae,Valeriana,officinalis aggr.,Valeriana officinalis aggr.,Arznei-Baldrian,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch potenziell gefährdete"
436000,Dicotyledones,Caprifoliaceae,Valeriana,pratensis,Valeriana pratensis,Wiesen-Arznei-Baldrian,DD,,
436200,Dicotyledones,Caprifoliaceae,Valeriana,repens,Valeriana repens,Kriechender Arznei-Baldrian,LC,,
436300,Dicotyledones,Caprifoliaceae,Valeriana,saliunca,Valeriana saliunca,Weidenblättriger Baldrian,NT,B2a; D2,
436400,Dicotyledones,Caprifoliaceae,Valeriana,sambucifolia,Valeriana sambucifolia,Holunderblättriger Baldrian,DD,,
436500,Dicotyledones,Caprifoliaceae,Valeriana,saxatilis,Valeriana saxatilis,Felsen-Baldrian,NT,A2c; C2a(i),
436600,Dicotyledones,Caprifoliaceae,Valeriana,supina,Valeriana supina,Zwerg-Baldrian,LC,,
436700,Dicotyledones,Caprifoliaceae,Valeriana,tripteris,Valeriana tripteris,Dreiblatt-Baldrian,LC,,
436900,Dicotyledones,Caprifoliaceae,Valeriana,versifolia,Valeriana versifolia,Verschiedenblättriger Arznei-Baldrian,LC,,
437000,Dicotyledones,Caprifoliaceae,Valeriana,wallrothii,Valeriana wallrothii,Schmalblättriger Arznei-Baldrian,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
437100,Dicotyledones,Caprifoliaceae,Valerianella,carinata,Valerianella carinata,Gekielter Ackersalat,LC,,
437300,Dicotyledones,Caprifoliaceae,Valerianella,dentata,Valerianella dentata,Gezähnter Ackersalat,VU,A2c,
437400,Dicotyledones,Caprifoliaceae,Valerianella,eriocarpa,Valerianella eriocarpa,Wollfrüchtiger Ackersalat,CR(PE),,"Keine neuere bestätigte Beobachtung, oft mit Formen von V. dentata verwechselt"
437500,Dicotyledones,Caprifoliaceae,Valerianella,locusta,Valerianella locusta,Echter Ackersalat,LC,,
437600,Dicotyledones,Caprifoliaceae,Valerianella,rimosa,Valerianella rimosa,Gefurchter Ackersalat,EN,A3c; B2ab(iv),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
437700,Monocotyledones,Hydrocharitaceae,Vallisneria,spiralis,Vallisneria spiralis,Wasserschraube,NT,D2,Nur im Südtessin einheimisch (für Einstufung berücksichtigt)
437800,Monocotyledones,Melanthiaceae,Veratrum,album,Veratrum album,Gemeiner Germer,LC,,Die Art enthält mehrere bewertete Unterarten
437900,Monocotyledones,Melanthiaceae,Veratrum,album subsp. album,Veratrum album subsp. album,Weisser Germer,DD,,
438000,Monocotyledones,Melanthiaceae,Veratrum,album subsp. lobelianum,Veratrum album subsp. lobelianum,Grünlicher Germer,LC,,
438200,Monocotyledones,Melanthiaceae,Veratrum,nigrum,Veratrum nigrum,Schwarzer Germer,EN,C2a(ii),
438400,Dicotyledones,Scrophulariaceae,Verbascum,blattaria,Verbascum blattaria,Schabenkraut,NT,B2b(iii),
438495,Dicotyledones,Scrophulariaceae,Verbascum,chaixii,Verbascum chaixii,Chaix' Königskerze,EN,D,Nur die Unterart subsp. chaixii einheimisch
438800,Dicotyledones,Scrophulariaceae,Verbascum,densiflorum,Verbascum densiflorum,Grossblütige Königskerze,LC,,
439000,Dicotyledones,Scrophulariaceae,Verbascum,lychnitis,Verbascum lychnitis,Lampen-Königskerze,LC,,
439100,Dicotyledones,Scrophulariaceae,Verbascum,nigrum,Verbascum nigrum,Dunkle Königskerze,LC,,
439200,Dicotyledones,Scrophulariaceae,Verbascum,phlomoides,Verbascum phlomoides,Filzige Königskerze,NT,B2c(iii),
439500,Dicotyledones,Scrophulariaceae,Verbascum,pulverulentum,Verbascum pulverulentum,Flockige Königskerze,EN,B2b(iii)c(iii),
439650,Dicotyledones,Scrophulariaceae,Verbascum,thapsus,Verbascum thapsus,Kleinblütige Königskerze,LC,,Die Art enthält mehrere bewertete Unterarten
439700,Dicotyledones,Scrophulariaceae,Verbascum,thapsus subsp. thapsus,Verbascum thapsus subsp. thapsus,Gewöhnliche Kleinblütige Königskerze,LC,,
439850,Dicotyledones,Scrophulariaceae,Verbascum,thapsus subsp. montanum,Verbascum thapsus subsp. montanum,Dickblättrige Kleinblütige Königskerze,LC,,
440000,Dicotyledones,Verbenaceae,Verbena,officinalis,Verbena officinalis,Eisenkraut,LC,,
440100,Dicotyledones,Plantaginaceae,Veronica,acinifolia,Veronica acinifolia,Steinquendel-Ehrenpreis,CR,B2ab(iii); C2a(ii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
440200,Dicotyledones,Plantaginaceae,Veronica,agrestis,Veronica agrestis,Acker-Ehrenpreis,LC,,
440400,Dicotyledones,Plantaginaceae,Veronica,alpina,Veronica alpina,Alpen-Ehrenpreis,LC,,
440500,Dicotyledones,Plantaginaceae,Veronica,anagallis-aquatica,Veronica anagallis-aquatica,Blauer Wasser-Ehrenpreis,LC,,
440600,Dicotyledones,Plantaginaceae,Veronica,anagalloides,Veronica anagalloides,Schlamm-Ehrenpreis,CR,A3c; B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
440700,Dicotyledones,Plantaginaceae,Veronica,aphylla,Veronica aphylla,Blattloser Ehrenpreis,LC,,
440800,Dicotyledones,Plantaginaceae,Veronica,arvensis,Veronica arvensis,Feld-Ehrenpreis,LC,,
440900,Dicotyledones,Plantaginaceae,Veronica,austriaca,Veronica austriaca,Österreicher Ehrenpreis,CR,"C2a(i,ii)","Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
441000,Dicotyledones,Plantaginaceae,Veronica,beccabunga,Veronica beccabunga,Bachbungen-Ehrenpreis,LC,,
441100,Dicotyledones,Plantaginaceae,Veronica,bellidioides,Veronica bellidioides,Masslieb-Ehrenpreis,LC,,
441300,Dicotyledones,Plantaginaceae,Veronica,catenata,Veronica catenata,Rötlicher Wasser-Ehrenpreis,EN,A2c; B2ab(iii),
441400,Dicotyledones,Plantaginaceae,Veronica,chamaedrys,Veronica chamaedrys,Gamander-Ehrenpreis,LC,,
441500,Dicotyledones,Plantaginaceae,Veronica,dillenii,Veronica dillenii,Dillenius' Ehrenpreis.,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
441700,Dicotyledones,Plantaginaceae,Veronica,fruticans,Veronica fruticans,Felsen-Ehrenpreis,LC,,
441800,Dicotyledones,Plantaginaceae,Veronica,fruticulosa,Veronica fruticulosa,Halbstrauchiger Ehrenpreis,LC,,
441900,Dicotyledones,Plantaginaceae,Veronica,hederifolia,Veronica hederifolia,Efeu-Ehrenpreis,LC,,Die Art enthält mehrere bewertete Unterarten
442000,Dicotyledones,Plantaginaceae,Veronica,hederifolia subsp. hederifolia,Veronica hederifolia subsp. hederifolia,Efeublättriger Ehrenpreis,LC,,
442100,Dicotyledones,Plantaginaceae,Veronica,hederifolia subsp. lucorum,Veronica hederifolia subsp. lucorum,Hain-Ehrenpreis,LC,,
442150,Dicotyledones,Plantaginaceae,Veronica,hederifolia subsp. triloba,Veronica hederifolia subsp. triloba,Dreilappen-Ehrenpreis,DD,,
442300,Dicotyledones,Plantaginaceae,Veronica,montana,Veronica montana,Berg-Ehrenpreis,LC,,
442400,Dicotyledones,Plantaginaceae,Veronica,officinalis,Veronica officinalis,Echter Ehrenpreis,LC,,
442800,Dicotyledones,Plantaginaceae,Veronica,polita,Veronica polita,Glänzender Ehrenpreis,LC,,
442900,Dicotyledones,Plantaginaceae,Veronica,praecox,Veronica praecox,Früher Ehrenpreis,VU,A3c,
442995,Dicotyledones,Plantaginaceae,Veronica,prostrata,Veronica prostrata,Niederliegender Ehrenpreis,EN,B2ab(iii),Die Art enthält mehrere bewertete Unterarten
443000,Dicotyledones,Plantaginaceae,Veronica,prostrata subsp. prostrata,Veronica prostrata subsp. prostrata,Gewöhnlicher Niederliegender Ehrenpreis,EN,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
443100,Dicotyledones,Plantaginaceae,Veronica,prostrata subsp. scheereri,Veronica prostrata subsp. scheereri,Scheerers Niederliegender Ehrenpreis,EN,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
443300,Dicotyledones,Plantaginaceae,Veronica,scutellata,Veronica scutellata,Schild-Ehrenpreis,VU,A4c; C1; C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
443395,Dicotyledones,Plantaginaceae,Veronica,serpyllifolia,Veronica serpyllifolia,Thymian-Ehrenpreis,LC,,Die Art enthält mehrere bewertete Unterarten
443400,Dicotyledones,Plantaginaceae,Veronica,serpyllifolia subsp. serpyllifolia,Veronica serpyllifolia subsp. serpyllifolia,Gewöhnlicher Thymian-Ehrenpreis,LC,,
443500,Dicotyledones,Plantaginaceae,Veronica,serpyllifolia subsp. humifusa,Veronica serpyllifolia subsp. humifusa,Gebirgs-Thymian-Ehrenpreis,LC,,
443900,Dicotyledones,Plantaginaceae,Veronica,teucrium,Veronica teucrium,Grosser Ehrenpreis,LC,,
444000,Dicotyledones,Plantaginaceae,Veronica,triphyllos,Veronica triphyllos,Dreiteiliger Ehrenpreis,VU,C2a(i),
444100,Dicotyledones,Plantaginaceae,Veronica,urticifolia,Veronica urticifolia,Nessel-Ehrenpreis,LC,,
444200,Dicotyledones,Plantaginaceae,Veronica,verna,Veronica verna,Frühlings-Ehrenpreis,NT,B2b(iii)c(iv),
444300,Dicotyledones,Adoxaceae,Viburnum,lantana,Viburnum lantana,Wolliger Schneeball,LC,,
444400,Dicotyledones,Adoxaceae,Viburnum,opulus,Viburnum opulus,Gemeiner Schneeball,LC,,
444995,Dicotyledones,Fabaceae,Vicia,cracca,Vicia cracca,Vogel-Wicke,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch potenziell gefährdete"
445000,Dicotyledones,Fabaceae,Vicia,cracca subsp. cracca,Vicia cracca subsp. cracca,Gewöhnliche Vogel-Wicke,LC,,
445100,Dicotyledones,Fabaceae,Vicia,cracca subsp. incana,Vicia cracca subsp. incana,Graue Vogel-Wicke,LC,,
445200,Dicotyledones,Fabaceae,Vicia,cracca subsp. tenuifolia,Vicia cracca subsp. tenuifolia,Schmalblättrige Vogel-Wicke,NT,"A4c; B2b(ii,iii)",
445400,Dicotyledones,Fabaceae,Vicia,dumetorum,Vicia dumetorum,Hecken-Wicke,NT,B2b(iii),
445800,Dicotyledones,Fabaceae,Vicia,hirsuta,Vicia hirsuta,Rauhaarige Wicke,LC,,
446100,Dicotyledones,Fabaceae,Vicia,lathyroides,Vicia lathyroides,Platterbsen-Wicke,EN,"B2ab(ii,iii); C1; C2a(i)",
446400,Dicotyledones,Fabaceae,Vicia,onobrychioides,Vicia onobrychioides,Esparsetten-Wicke,NT,B2b(iii),
446500,Dicotyledones,Fabaceae,Vicia,orobus,Vicia orobus,Heide-Wicke,CR,"B2ab(v); C2a(i,ii); D","Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
446900,Dicotyledones,Fabaceae,Vicia,pisiformis,Vicia pisiformis,Erbsen-Wicke,CR,C2a(ii),
446995,Dicotyledones,Fabaceae,Vicia,sativa,Vicia sativa,Futter-Wicke,LC,,Die Art enthält mehrere bewertete Unterarten
447000,Dicotyledones,Fabaceae,Vicia,sativa subsp. sativa,Vicia sativa subsp. sativa,Gewöhnliche Futter-Wicke,LC,,
447200,Dicotyledones,Fabaceae,Vicia,sativa subsp. nigra,Vicia sativa subsp. nigra,Schmalblättrige Futter-Wicke,LC,,
447400,Dicotyledones,Fabaceae,Vicia,sepium,Vicia sepium,Zaun-Wicke,LC,,
447700,Dicotyledones,Fabaceae,Vicia,sylvatica,Vicia sylvatica,Wald-Wicke,LC,,
448000,Dicotyledones,Fabaceae,Vicia,tetrasperma,Vicia tetrasperma,Viersamige Wicke,NT,"B2b(ii,iii)",
